4095581,Gyeomjae Jeongseon Memorial Museum,"37.572166,126.83837",attractions
4095605,Park Eul Bok Embroidery Museum,"37.653534,127.0086",attractions
4095620,Kyungwoon Museum,"37.486828,127.06609",attractions
4095644,Tibet Museum,"37.580105,126.98194",attractions
4095656,The Korea Museum of Modern Costume,"Seoul,  55-1, Chungsin-dong, Jongno-gu",attractions
4095657,Amsadong Pre-history Settlement Site,"37.560566,127.13087",attractions
4095668,Korea Alpine Museum,"37.497837,127.0356",attractions
4095671,Yonsei University Museum,"37.5655,126.93793",attractions
4095679,Sayookshin Park,"37.513515,126.94866",attractions
4095680,Nakseongdae Park,"37.470974,126.960526",attractions
4095681,Jangchungdan Park,"37.558743,127.00477",attractions
4095685,Naksan Park,"37.580868,127.00816",attractions
4096206,Donahm Moonhwa Sports Center,"37.593277,127.01294",attractions
4096207,Yongsangoo Moonhwa Chaeyook Center,"37.53722,126.9677",attractions
4096223,Namsan Town Culture Sports Center,"37.54956,127.01189",attractions
4096226,Mapo Art Center,"37.549953,126.94558",attractions
4097409,Korea Furniture Museum,"37.599648,126.99317",attractions
4211969,Ujeongchongguk,"37.574406,126.98273",attractions
4235275,Charlotte Theater,"37.511253,127.09802",attractions
4323885,Chungjeongno NANTA Theatre,"37.559956,126.9622",attractions
4412686,An Jung-geun Memorial Hall,"37.553432,126.98054",attractions
4427522,Seoul Museum of Art Namseoul Bunkwan,"37.47613,126.97959",attractions
4427533,Hanwon Museum of Art,"37.48176,127.01545",attractions
4427534,Plateao,"Seoul,  150, Taepyeongno2-ga, Jung-gu",attractions
4427620,Hwajeong Museum,"Seoul,  3, Pyeongchang 8-gil, Jongno-gu",attractions
4427650,Ultra Architecture Museum,"Seoul,  262, Jungang-ro, Yangcheon-gu",attractions
4427657,Seangmyeong Gwahak Cheheom Bakmulgwan,"Seoul,  206-1, Mokdongdong-ro, Yangcheon-gu",attractions
4427661,Gallery Hyundae,"Seoul,  640-6, Sinsa-dong, Gangnam-gu",attractions
4427662,Bonsai Museum,"Seoul 06801,  40-10, Sinheungan-gil, Seocho-gu",attractions
4427670,Seoul University Hospital Medical Museum,"Seoul,  28 Yeongeon-dong, Jongno-gu",attractions
4438496,Seoul Art Center Gongpyeong Gallery,"Seoul,  5-1, Gongpyeong-dong, Jongno-gu",attractions
4438505,Lotte World Folk Museum,"37.5112,127.098",attractions
4438517,Woong Gallery,"Seoul 06054,  34, Eonju-ro 150-gil, Gangnam-gu",attractions
4438637,Ganbuk Munhwa Yesulhoekwan,"Seoul,  360-10, Suyu-dong, Gangbuk-gu",attractions
4438686,Gandong Gurip Hegong Doseokwan,"Seoul,  360, Cheonho 2-dong, Gangdong-gu",attractions
4438687,Segok Munhwa Center,"Seoul,  278-1, Yulhyeon-dong, Gangnam-gu",attractions
4438706,Gepo2 Munhwa Center,"Seoul,  8, Samseong-dong, Gangnam-gu",attractions
4438716,Jungmyeongjeon Hall,"Seoul,  1-11, Jeong-dong, Jung-gu",attractions
4438789,Central Buddhist Museum,"37.573715,126.98198",attractions
4440129,Yesuli Jeondang Operahouse Jayu Sokukjang,"Seoul,  700, Seocho-dong, Seocho-gu",attractions
4798548,Tiovivo Shindorim Store,"Seoul 08322,  3-25, Guro5-dong, Guro-gu",attractions
4798567,Kukje Gallery,"Seoul,  59-1, Sogyeok-dong, Jongno-gu",attractions
4798570,Deokwon Gallery,"Seoul,  15, Insa-dong, Jongno-gu",attractions
4798571,Yoon Gallery,"Seoul,  30-12, Gwanhun-dong, Jongno-gu",attractions
4798574,Trunk Gallery,"Seoul,  128-3, Sogyeok-dong, Jongno-gu",attractions
4798583,Gana Art Gallery,"Seoul,  97, Pyeongchang-dong, Jongno-gu",attractions
