class,placeId,score,name_kor,name_eng,location,결과,지번,x,y
restaurants,10720521,3.333333333,담소소사골순대 가산2호점,Damso Sosagol Sundae Gasan 2-ho,서울 금천구 가산디지털1로 83,정좌표,,126.884282,37.473235
restaurants,10720544,4,하우,Hawoo,서울 마포구 와우산로13길 19,정좌표,,126.922225,37.549347
restaurants,10720597,4.8,치킨버스 구로디지털단지역점,Chicken Bus Guro Digital Complex Station,서울 구로구 디지털로32나길 17-38,정좌표,,126.899843,37.485203
restaurants,10735328,3.5,부탄츄,Butanchu,서울 송파구 올림픽로 300,정좌표,,127.103018,37.51306
restaurants,10747654,4.333333333,항아리수제비,Hangari Sujebi,서울 종로구 인사동7길 12,정좌표,,126.98513,37.573133
restaurants,10747760,4.5,봉평메밀면사무소,Bongpyeong Memilmyeon Samuso,서울 성동구 왕십리로5길 9-20,정좌표,,127.043998,37.546458
restaurants,10747768,5,서울덮밥 코엑스몰점,Seoul Deopbap COEX Mall,서울 강남구 봉은사로 524,정좌표,,127.057175,37.512811
restaurants,10747856,5,장사랑,Jang Sarang,서울 중구 서소문로11길 19,정좌표,,126.972287,37.563642
restaurants,10751104,4,백억하누 선릉점,Baekeok Hanu Seolleung,서울 강남구 언주로 508,정좌표,,127.042911,37.503974
restaurants,10751151,4.285714286,멘쯔,Menzz,서울 종로구 경희궁1길 27,정좌표,,126.969429,37.572249
restaurants,10754956,3,빌라 드 스파이시,Villa de Spicy,서울 영등포구 영중로 9,정좌표,,126.905607,37.517198
restaurants,10754988,2.5,르사이공 타임스퀘어점,Le Saigon Times Square,서울 영등포구 영중로 9,정좌표,,126.905607,37.517198
restaurants,10755002,5,유노추보,Yuno Chubo,서울 강남구 테헤란로 517,정좌표,,127.059751,37.508614
restaurants,10755026,3.5,홍수계찜닭 을지로센터원점,Hong Sugye Jjimdak Euljiro Center 1,서울 중구 을지로5길 26,정좌표,,126.985231,37.567376
restaurants,10755131,3,광주수산 신당지하쇼핑센터점A,Gwangju Susan Sindang Basement Shopping Center A,서울 중구 퇴계로85길 지하 56,정좌표,,127.019448,37.56753
restaurants,10766329,5,돌배기집 명동점,Dolbaegijib Myeongdong,서울 중구 명동10길 35-20,정좌표,,126.985812,37.562939
restaurants,10768449,5,Revolucin,Revolucion,서울 용산구 이태원동 224-56,정좌표,,126.989932,37.538574
restaurants,10779217,3.714285714,더플레이스 코엑스몰점,The Place COEX Mall,서울 강남구 영동대로 513,정좌표,,127.058762,37.512562
restaurants,10806541,4.083333333,BHC치킨,BHC Chicken,서울 종로구 종로14길 11,정좌표,,126.987024,37.5695
restaurants,10813671,5,까르따19,Carta 19,서울 마포구 동교로 227-1,정좌표,,126.923763,37.560444
restaurants,10813701,5,찬수씨 싼술을 부탁해,Chansoo-ssi Ssan Sureul Butakhae,서울 강동구 올림픽로70길 61,정좌표,,127.126985,37.539442
restaurants,10813731,4.5,경복궁 서교점,Gyeongbokgung Seogyo,서울 마포구 월드컵북로 37,정좌표,,126.918145,37.557608
restaurants,10825469,5,유미벅스,Yumibucks,서울 강동구 진황도로27길 4,정좌표,,127.13168,37.53853
restaurants,10825510,4.333333333,김작가의이중생활 신논현역점,Kim Jakgaui Ijung Saenghwal Sinnonhyeon Station,서울 강남구 봉은사로1길 37,정좌표,,127.023983,37.507126
restaurants,10825532,4.833333333,토마토김밥 대치점,Tomato Gimbap Daechi,서울 강남구 선릉로64길 5,정좌표,,127.052625,37.497871
restaurants,10837147,4.333333333,삼백집 센트럴시티직영점점,Sambaekjib Central City,서울 서초구 신반포로 176,정좌표,,127.00321,37.504213
restaurants,10837160,3.923076923,바나나테이블 이태원점,Banana Table Itaewon,서울 용산구 이태원로 180,정좌표,,126.994177,37.534232
restaurants,10845896,5,무궁원,Mugungwon,서울 중구 소공로 96,정좌표,,126.980064,37.563584
restaurants,10865556,5,도담 치킨,Dodam Chicken,서울 송파구 백제고분로7길 50,정좌표,,127.084292,37.510717
restaurants,10902927,5,창고43,Changgo 43,서울 서울 중구 서소문로 120,정좌표,,126.974651,37.562951
restaurants,10910687,5,효소원 청순시대 강남본점,Hyosowon Cheongsun Shidae Gangnam Main,서울 강남구 강남대로78길 27,정좌표,,127.031439,37.495501
restaurants,10915548,4.142857143,블랙스톤 이태원점,Black Stone Itaewon,서울 용산구 이태원로 187,정좌표,,126.99477,37.534723
restaurants,10915607,4.5,그랜드앰배서더서울 홍보각,Hong Bo Gak,서울 중구 동호로 287,정좌표,,127.002394,37.560368
restaurants,10954332,3,카페 존앤진스,Caffe John And Jin's,서울 중구 명동8나길 2,정좌표,,126.984833,37.561633
restaurants,10954340,4,명우돈가,Myeong U Don Ga,서울 강남구 삼성로96길 6,정좌표,,127.056563,37.508454
restaurants,11045700,4,스테이크레이브 마리오아울렛점,Steak Rave Mario Outlet,서울 금천구 벚꽃로 266,정좌표,,126.885063,37.478469
restaurants,1140407,4.666666667,본죽 압구정 로데오점,Bonjuk Apgujeong Rodeo Store,서울 강남구 신사동 660-6,정좌표,,127.037623,37.52825
restaurants,1140450,4.285714286,인사동 수제비,Insadong Sujebi,서울 종로구 인사동8길 14-1,정좌표,,126.986045,37.574141
restaurants,1143865,4,Nutrition Centre,Nutrition Centre,서울 Myeong-Dong,광역시좌표,,126.977863,37.566412
restaurants,1144388,3.5,용수산 태평로점,Yongsusan Taepyeongno Store,서울 중구 태평로1가 84 서울파이낸스센터 B1,정좌표,,126.977734,37.568429
restaurants,11444299,1,조개깡패연구소,Jogae Kkangpae Yeonguso,서울 용산구 새창로 217,정좌표,,126.967779,37.53021
restaurants,11491987,4.666666667,인굿컴퍼니,In good company,서울 강남구 도산대로19길 50,정좌표,,127.02421,37.521788
restaurants,1151069,4.111111111,buonasera,buonasera,서울 강남구 신사동 650-1,정좌표,,127.035646,37.523675
restaurants,11543536,5,디퀸즈 코엑스몰점,D.Queens COEX Mall,서울 강남구 영동대로 513,정좌표,,127.058762,37.512562
restaurants,11592317,4.5,새마을식당 홍대,Saemaul Sikdang Hongdae,서울 마포구 서교동 410-9,정좌표,,126.922384,37.550078
restaurants,11615317,3.666666667,구디구디,Buffet & Restaurant Goody Goody,서울 중구 명동8나길 10,정좌표,,126.984243,37.561781
restaurants,11620505,4,분타이,Bun Thai,서울 중구 명동7길 21,정좌표,,126.983863,37.564734
restaurants,11620589,5,함박집,Hamburg Kitchen,서울 서대문구 연세로11길 12,정좌표,,126.936165,37.559042
restaurants,11621260,4.285714286,폴바셋 구로지밸리몰점,Paul Bassett Guro G-valley Mall,서울 구로구 디지털로 300,정좌표,,126.896523,37.484929
restaurants,11621371,5,리치몬드,Richmond Dimsum,서울 용산구 녹사평대로40나길 5,정좌표,,126.988028,37.534666
restaurants,11621388,4.666666667,천외천,Cheonoecheon,서울 양천구 등촌로 220,정좌표,,126.864012,37.549324
restaurants,11621412,3.5,맥도날드 서울역점,McDonald's Seoul Station,서울 중구 한강대로 405,정좌표,,126.970712,37.554681
restaurants,11621421,5,폴리스,Paulie's,서울 송파구 올림픽로 240,정좌표,,127.097022,37.511248
restaurants,11621427,4.333333333,프리미엄 진진바라 광화문점,Premium Jinjin Bara Gwanghwamun,서울 종로구 종로5길 7,정좌표,,126.980546,37.570616
restaurants,11626840,2,청년국수,Young Noodle,서울 서대문구 연세로12길 23,정좌표,,126.938327,37.559089
restaurants,11638026,4,남경,Namgyeong,서울 송파구 올림픽로43길 88,정좌표,,127.109355,37.526182
restaurants,11638047,4,운봉,Unbong,서울 강남구 도곡로63길 13,정좌표,,127.054028,37.497801
restaurants,11661431,5,마시아,Masia,서울 강남구 테헤란로4길 46,정좌표,,127.030081,37.495562
restaurants,11661463,5,서산꽃게,Seosan Kkotge,서울 마포구 도화길 12-3,정좌표,,126.947923,37.539911
restaurants,11661901,4,그녀의밥상,Her Table,서울 마포구 와우산로21길 36-4,정좌표,,126.922009,37.552553
restaurants,11663759,4.75862069,Huggers,Huggers,서울 29 Daesagwan-ro 6-gil Yongsan-gu,광역시좌표,,126.977863,37.566412
restaurants,11667323,5,면사무소,Hand-Made Noodles House,서울 용산구 이태원로26길 22,정좌표,,126.993498,37.533424
restaurants,11693191,4.5,삼우정 롯데백화점잠실점,Samwoojeong Lotte Department Store Jamsil,서울 송파구 올림픽로 240,정좌표,,127.097022,37.511248
restaurants,11697826,5,Seluv,Seluv,서울 종로구  69,시군구좌표,,126.97922,37.573172
restaurants,11699566,3.8,욘세떡볶이,Yoonse Tteokbokki,서울 용산구 녹사평대로 216-1,정좌표,,126.987046,37.536982
restaurants,11705773,5,Guksuga,undefined,서울 중구 서애로 12-8,정좌표,,126.99766,37.561428
restaurants,11705825,5,싱싱해장어,Singsing Haejangeo,서울 마포구 월드컵북로1길 60,정좌표,,126.918403,37.553808
restaurants,11724141,4.9375,레드스모크 바비큐,Redsmoke Barbecue,서울 종로구 삼일대로17길 17,정좌표,,126.986465,37.569027
restaurants,1173423,4,피렌체,Firenze,서울 강남구 삼성동 159-8,정좌표,,127.060795,37.50919
restaurants,11735204,4.5,텍사쓰짬뽕,Texas Jjambbong,서울 중구 퇴계로 184,정좌표,,126.992224,37.560841
restaurants,11736500,3.872340426,에머이,Emoi,서울 종로구 종로12길 6-20,정좌표,,126.984576,37.569776
restaurants,11736800,4,스라야 1호점,Suraya 1-ho,서울 강남구 압구정로79길 6,정좌표,,127.047565,37.524943
restaurants,11736945,5,플로이,Ploi,서울 종로구 필운대로 17,정좌표,,126.969284,37.577888
restaurants,11746797,4,삼도갈비삼도통구이,Samdo Galbi Samdo Tong Gui,서울 강남구 논현로 420,정좌표,,127.038749,37.497804
restaurants,11746876,4,정선할매곤드레밥,Jeongseon Halmae Gondeure Bap,서울 종로구 인사동8길 13,정좌표,,126.985887,37.574059
restaurants,11772365,5,갤러리,Gallery,서울 용산구 소월로 322,정좌표,,126.99705,37.539356
restaurants,11773116,5,골뱅이와노가리,Golbaengi wa Nogari,서울 마포구 월드컵로25길 26,정좌표,,126.906249,37.558436
restaurants,11773198,2,더닭,The Dak,서울 서대문구 연세로 20,정좌표,,126.937104,37.557501
restaurants,11773208,4,로맨틱식탁,Romantic Table,서울 성북구 보문로34길 45,정좌표,,127.017885,37.590863
restaurants,11773219,2,홍콩야시장,Hong Kong Yasijang,서울 서초구 서초대로77길 29,정좌표,,127.025462,37.500335
restaurants,11773229,4,신전떡볶이 정릉점,Sinjeon Tteokbokki Jeongneung,서울 성북구 솔샘로4길 46,정좌표,,127.007324,37.608525
restaurants,11773296,4,감성타코 한남점,Gamseong Taco Hannam,서울 용산구 독서당로29길 5-6,정좌표,,127.011551,37.537244
restaurants,11773332,3.5,포하노이 IFC몰점,Pho Hanoi IFC Mall,서울 영등포구 국제금융로 10,정좌표,,126.925617,37.525131
restaurants,11773341,4,제주도그릴 연희점,Jejudo Grill Yeonhee,서울 서대문구 연희로 89,정좌표,,126.930188,37.566278
restaurants,11773371,4,미분당 신촌2호점,Mibundang Sinchon 2-ho,서울 서대문구 연세로5길 26-7,정좌표,,126.935237,37.556664
restaurants,11773475,4,후쿠오카함바그 한양대엔터식스점,Fukuoka Hamburger Hanyang University Enter 6,서울 성동구 왕십리로 241,정좌표,,127.040183,37.556258
restaurants,11773518,3.5,르사이공 강남점,Le Saigon Gangnam,서울 강남구 강남대로102길 38,정좌표,,127.028218,37.503205
restaurants,11773559,4.5,사카나초밥,Sakana Sushi,서울 마포구 백범로 152,정좌표,,126.947396,37.54515
restaurants,11773579,3.5,구아이,Gu Ai,서울 영등포구 여의대방로 383,정좌표,,126.931503,37.519346
restaurants,11773582,4.333333333,룸바캉스,Room Vacance,서울 용산구 녹사평대로32길 21,정좌표,,126.990146,37.533639
restaurants,11773593,4,송가네감자탕,Songgane Gamjatang,서울 마포구 동교로 247,정좌표,,126.924148,37.562042
restaurants,11773600,4,심슨탕,Simseuntang,서울 마포구 홍익로5안길 16,정좌표,,126.921729,37.553911
restaurants,11773790,5,하이디하우스,Heidi House,서울 중구 동호로17길 101,정좌표,,127.005168,37.554364
restaurants,11778590,4.75,계탄집,Kyetanzip,서울 광진구 능동로 31,정좌표,,127.067745,37.534268
restaurants,11778635,3.75,육대장왕십리역,Yukdaejang Wangsimni Station,서울 성동구 왕십리광장로 17,정좌표,,127.038413,37.559262
restaurants,11778654,4.571428571,차이나팩토리익스프레스 코엑스몰점,China Factory Express COEX Mall,서울 강남구 봉은사로 524,정좌표,,127.057175,37.512811
restaurants,11778673,3.5,미우미우,Miu Miu,서울 강남구 언주로168길 20,정좌표,,127.03514,37.526077
restaurants,11778680,4,오바다,Obada,서울 중구 수표로6길 37-1,정좌표,,126.992502,37.562906
restaurants,11783254,4,신라스테이광화문 카페,Shilla Stay Gwanghwamun Cafe,서울 종로구 삼봉로 71,정좌표,,126.981095,37.572666
restaurants,11783307,4,명동칼국수,Myeongdong Kalguksu,서울 강남구 선릉로64길 11-5,정좌표,,127.052847,37.498206
restaurants,11785643,3.5,광화문이층집,Gwanghwamun Ichungjib,서울 종로구 삼봉로 95,정좌표,,126.982513,37.572426
restaurants,11797440,4.666666667,리김밥 압구정본점,Lee Gim Bob,서울 강남구 압구정로30길 12,정좌표,,127.029079,37.526712
restaurants,11797756,3.5,돌배기집 한티역점,Dolbaegijib Hanti Station,서울 강남구 선릉로64길 18,정좌표,,127.053732,37.497925
restaurants,11797784,4,창포만두 한티역,Changpo Mandu Hanti Station,서울 강남구 선릉로62길 19,정좌표,,127.054098,37.497667
restaurants,11797838,5,냠냠물고기,Nyamnyam Mulgogi,서울 송파구 송파대로30길 41-21,정좌표,,127.120705,37.497019
restaurants,11801231,4.5,아구랑꽃게랑,Agurang Kkotgerang,서울 중구 동호로24길 35-5,정좌표,,127.005049,37.560787
restaurants,11801234,4,만찬 한식뷔페,Manchan Hansik Buffet,서울 중구 퇴계로 198,정좌표,,126.993898,37.560945
restaurants,11804743,4.375,한육감 광화문점 디타워점,Hanyukgam Gwanghwamun D-Tower,서울 종로구 종로3길 17,정좌표,,126.978899,37.570998
restaurants,11804746,3.8,주유별장 디타워점,Juyu Byeoljang D-Tower,서울 종로구 종로3길 17,정좌표,,126.978899,37.570998
restaurants,11806935,3.666666667,친밀,Chinnmeal,서울   521,광역시좌표,,126.977863,37.566412
restaurants,11807494,4.75,보트르 메종,Votre Masion,서울 강남구 언주로168길 16,정좌표,,127.034924,37.526156
restaurants,11807515,3.5,코지마,Kojima,서울 강남구 압구정로60길 21,정좌표,,127.041953,37.525844
restaurants,11810591,5,루엔타이,Ruen Thai,서울 송파구 위례성대로 184,정좌표,,127.13122,37.509928
restaurants,11815979,4,undefined,Dori Kitchen,서울 용산구 보광로59길 25,정좌표,,126.992542,37.533812
restaurants,11815988,5,교자 인 서울,Gyoza in Seoul,서울 강남구 강남대로110길 20,정좌표,,127.026481,37.50375
restaurants,11832272,5,얄개시대,Yalgae Sidae,서울 중구 충무로2길 37,정좌표,,126.995259,37.562407
restaurants,11846658,4.333333333,꼬꼬,Kko Kko,서울 중구 퇴계로 42-2,정좌표,,126.977654,37.557724
restaurants,11846705,4.666666667,두끼떡볶이 현대시티아울렛동대문점,Dooki Tteokbokki Hyundai City Outlet Dongdaemun,서울 중구 장충단로13길 20,정좌표,,127.007638,37.568666
restaurants,11846712,4.333333333,토마틸로 을지로입구 센터원점,Tomatillo Euljiro Entrance Center1,서울 중구 을지로5길 26,정좌표,,126.985231,37.567376
restaurants,11846740,4,인사동전통주점,Insadong Traditional Pub,서울 종로구 인사동길 29,정좌표,,126.985706,37.573246
restaurants,11846765,5,파파이스 구파발역점,Popeyes Gupabal Station,서울 은평구 진관2로 19,정좌표,,126.919575,37.634857
restaurants,11855548,4,신동양대반점,Shin Dong Yang Chinese Restaurant,서울 영등포구 여의나루로 42,정좌표,,126.924957,37.521476
restaurants,11868482,3.5,스페인야시장,Spain Night Market,서울 마포구 양화로6길 49,정좌표,,126.917003,37.548939
restaurants,11872679,3.666666667,글래드라이브 플린트,Glad Live Flint,서울 강남구 봉은사로 223,정좌표,,127.036352,37.508363
restaurants,11872683,4,동경암,Donggyeongam,서울 종로구 종로1길 42,정좌표,,126.978961,37.573909
restaurants,11872690,3.666666667,송송당,Songsongdang,서울 종로구 삼봉로 53,정좌표,,126.980259,37.57256
restaurants,11872734,3.5,몬스터브레드,Monster Bread,서울 서초구 신반포로 176,정좌표,,127.00321,37.504213
